upper_age,lower_age,depth (cm),LOI 375,EM1,EM2,EM3,EM4
239496.3504,239545.0122,4928,0.031,0.000,0.309,0.255,0.405
239545.0122,239593.674,4929,0.030,0.000,0.307,0.264,0.398
239593.674,239642.3358,4930,0.028,0.000,0.298,0.266,0.407
239642.3358,239690.9976,4931,0.039,0.000,0.310,0.236,0.415
239690.9976,239739.6594,4932,0.033,0.000,0.318,0.235,0.414
239739.6594,239788.3212,4933,0.032,0.000,0.267,0.306,0.396
239788.3212,239836.983,4934,0.029,0.000,0.380,0.165,0.426
239836.983,239885.6448,4935,0.037,0.000,0.379,0.169,0.415
239885.6448,239934.3066,4936,0.033,0.000,0.368,0.167,0.432
239934.3066,239982.9684,4937,0.034,0.000,0.297,0.263,0.406
239982.9684,240031.6302,4938,0.030,0.000,0.389,0.181,0.399
240031.6302,240080.292,4939,0.034,0.000,0.495,0.073,0.398
240080.292,240128.9538,4940,0.032,0.000,0.514,0.015,0.439
240128.9538,240177.6156,4941,0.032,0.000,0.520,0.028,0.420
240177.6156,240226.2774,4942,0.030,0.000,0.485,0.062,0.422
240226.2774,240274.9392,4943,0.033,0.000,0.515,0.014,0.438
240274.9392,240323.601,4944,0.035,0.000,0.489,0.028,0.448
240323.601,240372.2628,4945,0.034,0.000,0.509,0.031,0.426
240372.2628,240420.9246,4946,0.035,0.012,0.498,0.018,0.437
240420.9246,240469.5864,4947,0.032,0.000,0.493,0.021,0.454
240469.5864,240518.2482,4948,0.042,0.002,0.507,0.011,0.439
240518.2482,240566.91,4949,0.034,0.021,0.507,0.027,0.412
240566.91,240615.5718,4950,0.038,0.000,0.459,0.042,0.461
240615.5718,240664.2336,4951,0.029,0.032,0.520,0.001,0.420
240664.2336,240712.8954,4952,0.020,0.199,0.130,0.576,0.074
240712.8954,240761.5572,4953,0.013,0.000,0.551,0.436,0.000
240761.5572,240810.219,4954,0.011,0.229,0.409,0.351,0.000
240810.219,240858.8808,4955,0.012,0.310,0.389,0.290,0.000
240858.8808,240907.5426,4956,0.013,0.255,0.408,0.324,0.000
240907.5426,240956.2044,4957,0.012,0.174,0.455,0.358,0.000
240956.2044,241004.8662,4958,0.011,0.316,0.343,0.331,0.000
241004.8662,241053.528,4959,0.012,0.327,0.285,0.377,0.000
241053.528,241102.1898,4960,0.013,0.254,0.420,0.313,0.000
241102.1898,241150.8516,4961,0.012,0.145,0.506,0.337,0.000
241150.8516,241199.5134,4962,0.012,0.114,0.499,0.375,0.000
241199.5134,241248.1752,4963,0.012,0.176,0.457,0.356,0.000
241248.1752,241296.837,4964,0.012,0.160,0.483,0.344,0.000
241296.837,241345.4988,4965,0.014,0.123,0.510,0.353,0.000
241345.4988,241394.1606,4966,0.018,0.186,0.473,0.324,0.000
241394.1606,241442.8224,4967,0.021,0.063,0.527,0.390,0.000
241442.8224,241491.4842,4968,0.020,0.000,0.684,0.048,0.248
241491.4842,241540.146,4969,0.015,0.038,0.529,0.417,0.000
241540.146,241588.8078,4970,0.018,0.049,0.521,0.412,0.000
241588.8078,243045.6621,4971,0.020,0.060,0.513,0.407,0.000
243045.6621,243091.3242,5001,0.023,0.333,0.184,0.461,0.000
243091.3242,243136.9863,5002,0.017,0.200,0.290,0.493,0.000
243136.9863,243182.6484,5003,0.011,0.251,0.365,0.373,0.000
243182.6484,243228.3105,5004,0.012,0.202,0.431,0.355,0.000
243228.3105,243273.9726,5005,0.013,0.191,0.405,0.391,0.000
243273.9726,243319.6347,5006,0.025,0.182,0.460,0.333,0.000
243319.6347,243365.2968,5007,0.129,0.000,0.427,0.171,0.273
243365.2968,243410.9589,5008,0.191,0.000,0.270,0.164,0.375
243410.9589,243456.621,5009,0.168,0.073,0.408,0.061,0.290
243456.621,243502.2831,5010,0.214,0.000,0.265,0.259,0.263
243502.2831,243547.9452,5011,0.206,0.000,0.239,0.182,0.373
243547.9452,243593.6073,5012,0.165,0.000,0.228,0.064,0.543
243593.6073,243639.2694,5013,0.187,0.000,0.230,0.103,0.480
243639.2694,243684.9315,5014,0.105,0.000,0.229,0.182,0.484
243684.9315,243730.5936,5015,0.105,0.000,0.240,0.094,0.561
243730.5936,243776.2557,5016,0.109,0.000,0.270,0.103,0.517
243776.2557,243821.9178,5017,0.114,0.000,0.287,0.095,0.504
243821.9178,243867.5799,5018,0.112,0.000,0.305,0.088,0.495
243867.5799,243913.242,5019,0.116,0.000,0.321,0.080,0.483
243913.242,243958.9041,5020,0.118,0.000,0.338,0.073,0.472
243958.9041,244004.5662,5021,0.089,0.000,0.375,0.082,0.453
244004.5662,244050.2283,5022,0.163,0.000,0.316,0.094,0.427
244050.2283,244095.8904,5023,0.128,0.000,0.201,0.100,0.571
244095.8904,244141.5525,5024,0.126,0.000,0.117,0.127,0.630
244141.5525,244187.2146,5025,0.187,0.000,0.061,0.243,0.509
244187.2146,244232.8767,5026,0.134,0.000,0.183,0.094,0.590
244232.8767,244278.5388,5027,0.127,0.000,0.113,0.213,0.548
244278.5388,244324.2009,5028,0.130,0.000,0.146,0.102,0.623
244324.2009,244369.863,5029,0.110,0.000,0.088,0.307,0.495
244369.863,244415.5251,5030,0.086,0.000,0.124,0.220,0.570
244415.5251,244461.1872,5031,0.139,0.000,0.161,0.162,0.537
244461.1872,244506.8493,5032,0.080,0.000,0.093,0.212,0.615
244506.8493,244552.5114,5033,0.105,0.000,0.013,0.243,0.639
244552.5114,244598.1735,5034,0.110,0.000,0.198,0.177,0.515
244598.1735,244643.8356,5035,0.104,0.000,0.000,0.423,0.474
244643.8356,244689.4977,5036,0.112,0.000,0.247,0.265,0.377
244689.4977,244735.1598,5037,0.118,0.000,0.199,0.326,0.356
244735.1598,244780.8219,5038,0.124,0.000,0.264,0.185,0.428
244780.8219,244826.484,5039,0.128,0.005,0.350,0.120,0.397
244826.484,244872.1461,5040,0.179,0.000,0.240,0.581,0.000
244872.1461,244917.8082,5041,0.354,0.055,0.399,0.062,0.130
244917.8082,244963.4703,5042,0.811,0.051,0.092,0.046,0.000
244963.4703,245009.1324,5043,0.630,0.136,0.157,0.077,0.000
245009.1324,245054.7945,5044,0.575,0.122,0.260,0.003,0.040
245054.7945,245100.4566,5045,0.627,0.098,0.225,0.007,0.043
245100.4566,245146.1187,5046,0.797,0.034,0.126,0.010,0.033
245146.1187,245191.7808,5047,0.813,0.091,0.096,0.000,0.000
245191.7808,245237.4429,5048,0.874,0.096,0.031,0.000,0.000
245237.4429,245283.105,5049,0.853,0.146,0.001,0.000,0.000
245283.105,245328.7671,5050,0.881,0.115,0.004,0.000,0.000
245328.7671,245374.4292,5051,0.860,0.086,0.054,0.000,0.000
245374.4292,245420.0913,5052,0.825,0.091,0.084,0.000,0.000
245420.0913,245465.7534,5053,0.751,0.097,0.152,0.000,0.000
245465.7534,245511.4155,5054,0.743,0.099,0.158,0.000,0.000
245511.4155,245557.0776,5055,0.802,0.075,0.036,0.088,0.000
245557.0776,245602.7397,5056,0.739,0.154,0.063,0.043,0.000
245602.7397,245648.4018,5057,0.720,0.156,0.052,0.072,0.000
245648.4018,245694.0639,5058,0.764,0.131,0.048,0.056,0.000
245694.0639,245739.726,5059,0.697,0.202,0.050,0.052,0.000
245739.726,245785.3881,5060,0.755,0.160,0.074,0.011,0.000
245785.3881,245831.0502,5061,0.650,0.207,0.096,0.047,0.000
245831.0502,245876.7123,5062,0.560,0.181,0.128,0.131,0.000
245876.7123,245922.3744,5063,0.454,0.183,0.203,0.160,0.000
245922.3744,245968.0365,5064,0.546,0.174,0.171,0.108,0.000
245968.0365,246013.6986,5065,0.563,0.218,0.074,0.144,0.000
246013.6986,246059.3607,5066,0.554,0.270,0.056,0.119,0.000
246059.3607,246105.0228,5067,0.617,0.273,0.032,0.078,0.000
246105.0228,246150.6849,5068,0.698,0.248,0.012,0.042,0.000
246150.6849,246196.347,5069,0.287,0.330,0.179,0.000,0.204
246196.347,246242.0091,5070,0.272,0.169,0.223,0.000,0.337
246242.0091,246287.6712,5071,0.306,0.000,0.251,0.000,0.443
246287.6712,246333.3333,5072,0.348,0.000,0.211,0.071,0.369
246333.3333,246378.9954,5073,0.373,0.030,0.059,0.538,0.000
246378.9954,246424.6575,5074,0.325,0.017,0.267,0.146,0.245
246424.6575,246470.3196,5075,0.429,0.169,0.057,0.344,0.000
246470.3196,246515.9817,5076,0.295,0.000,0.163,0.542,0.000
246515.9817,246561.6438,5077,0.297,0.000,0.307,0.085,0.311
246561.6438,246607.3059,5078,0.293,0.000,0.323,0.053,0.331
246607.3059,246652.968,5079,0.309,0.216,0.069,0.405,0.000
246652.968,246698.6301,5080,0.268,0.000,0.331,0.072,0.329
246698.6301,246744.2922,5081,0.330,0.000,0.239,0.115,0.316
246744.2922,246789.9543,5082,0.276,0.130,0.214,0.380,0.000
246789.9543,246835.6164,5083,0.282,0.005,0.310,0.056,0.347
246835.6164,246881.2785,5084,0.306,0.107,0.204,0.383,0.000
246881.2785,246926.9406,5085,0.304,0.130,0.146,0.420,0.000
246926.9406,246972.6027,5086,0.422,0.155,0.092,0.332,0.000
246972.6027,247018.2648,5087,0.409,0.241,0.000,0.350,0.000
247018.2648,247063.9269,5088,0.281,0.028,0.080,0.611,0.000
247063.9269,247109.589,5089,0.342,0.104,0.074,0.481,0.000
247109.589,247155.2511,5090,0.312,0.036,0.243,0.408,0.000
247155.2511,247200.9132,5091,0.307,0.200,0.125,0.368,0.000
247200.9132,247246.5753,5092,0.320,0.000,0.396,0.094,0.190
247246.5753,247292.2374,5093,0.650,0.000,0.170,0.058,0.122
247292.2374,248205.4795,5094,0.622,0.000,0.147,0.073,0.158
248205.4795,248251.1416,5114,0.052,0.000,0.201,0.000,0.747
248251.1416,248296.8037,5115,0.046,0.000,0.226,0.000,0.728
248296.8037,248342.4658,5116,0.045,0.000,0.160,0.000,0.794
248342.4658,248388.1279,5117,0.047,0.000,0.237,0.000,0.716
248388.1279,248433.79,5118,0.047,0.000,0.101,0.059,0.794
248433.79,248479.4521,5119,0.047,0.000,0.117,0.091,0.745
248479.4521,248525.1142,5120,0.042,0.000,0.120,0.110,0.728
248525.1142,248570.7763,5121,0.037,0.000,0.122,0.172,0.669
248570.7763,248616.4384,5122,0.036,0.000,0.070,0.314,0.581
248616.4384,248662.1005,5123,0.035,0.000,0.099,0.199,0.667
248662.1005,248707.7626,5124,0.032,0.000,0.055,0.135,0.777
248707.7626,248753.4247,5125,0.030,0.000,0.056,0.184,0.730
248753.4247,248799.0868,5126,0.031,0.000,0.054,0.233,0.682
248799.0868,248844.7489,5127,0.030,0.000,0.114,0.187,0.669
248844.7489,248890.411,5128,0.029,0.000,0.129,0.206,0.637
248890.411,248936.0731,5129,0.030,0.000,0.068,0.263,0.639
248936.0731,248981.7352,5130,0.029,0.000,0.116,0.263,0.592
248981.7352,249027.3973,5131,0.029,0.000,0.088,0.240,0.643
249027.3973,249073.0594,5132,0.030,0.000,0.150,0.264,0.556
249073.0594,249118.7215,5133,0.031,0.000,0.151,0.241,0.577
249118.7215,249164.3836,5134,0.030,0.000,0.220,0.224,0.526
249164.3836,249210.0457,5135,0.030,0.000,0.108,0.340,0.522
249210.0457,249255.7078,5136,0.031,0.000,0.161,0.320,0.488
249255.7078,249301.3699,5137,0.031,0.000,0.205,0.256,0.508
249301.3699,249347.032,5138,0.031,0.000,0.233,0.282,0.454
249347.032,249392.6941,5139,0.030,0.000,0.156,0.595,0.219
249392.6941,249438.3562,5140,0.026,0.000,0.171,0.519,0.284
249438.3562,249484.0183,5141,0.024,0.000,0.145,0.557,0.275
249484.0183,249529.6804,5142,0.023,0.000,0.134,0.557,0.286
249529.6804,249575.3425,5143,0.021,0.000,0.153,0.584,0.242
249575.3425,249621.0046,5144,0.020,0.000,0.167,0.515,0.298
249621.0046,249666.6667,5145,0.020,0.000,0.131,0.558,0.292
249666.6667,249712.3288,5146,0.022,0.000,0.066,0.556,0.356
249712.3288,249757.9909,5147,0.022,0.000,0.047,0.530,0.400
249757.9909,249803.653,5148,0.020,0.000,0.020,0.617,0.343
249803.653,249849.3151,5149,0.020,0.000,0.104,0.555,0.321
249849.3151,249894.9772,5150,0.021,0.000,0.115,0.570,0.294
249894.9772,249940.6393,5151,0.020,0.000,0.092,0.545,0.344
249940.6393,249986.3014,5152,0.018,0.000,0.066,0.568,0.349
249986.3014,250031.9635,5153,0.020,0.000,0.022,0.536,0.423
250031.9635,250077.6256,5154,0.022,0.000,0.067,0.567,0.344
250077.6256,250123.2877,5155,0.022,0.000,0.000,0.431,0.547
250123.2877,250168.9498,5156,0.022,0.000,0.009,0.439,0.530
250168.9498,250214.6119,5157,0.022,0.000,0.000,0.419,0.559
250214.6119,250260.274,5158,0.022,0.000,0.000,0.460,0.518
250260.274,250305.9361,5159,0.022,0.000,0.022,0.377,0.578
250305.9361,250351.5982,5160,0.022,0.000,0.035,0.412,0.532
250351.5982,250397.2603,5161,0.021,0.000,0.060,0.346,0.573
250397.2603,250442.9224,5162,0.021,0.000,0.063,0.380,0.536
250442.9224,250488.5845,5163,0.021,0.000,0.069,0.427,0.483
250488.5845,250534.2466,5164,0.021,0.000,0.100,0.372,0.506
250534.2466,250579.9087,5165,0.022,0.000,0.068,0.423,0.486
250579.9087,250625.5708,5166,0.025,0.000,0.040,0.398,0.536
250625.5708,250671.2329,5167,0.022,0.000,0.024,0.378,0.575
250671.2329,250716.895,5168,0.022,0.000,0.003,0.443,0.532
250716.895,250762.5571,5169,0.022,0.000,0.000,0.407,0.571
250762.5571,250808.2192,5170,0.021,0.000,0.000,0.392,0.586
250808.2192,250853.8813,5171,0.022,0.000,0.005,0.405,0.567
250853.8813,250899.5434,5172,0.023,0.000,0.011,0.417,0.549
250899.5434,250945.2055,5173,0.025,0.000,0.000,0.428,0.547
250945.2055,250990.8676,5174,0.025,0.000,0.000,0.488,0.487
250990.8676,251036.5297,5175,0.025,0.000,0.000,0.496,0.479
251036.5297,251082.1918,5176,0.026,0.000,0.000,0.497,0.477
251082.1918,251127.8539,5177,0.026,0.000,0.000,0.315,0.659
251127.8539,251173.516,5178,0.026,0.000,0.000,0.151,0.823
251173.516,251219.1781,5179,0.024,0.000,0.000,0.154,0.822
251219.1781,251264.8402,5180,0.026,0.000,0.000,0.153,0.821
251264.8402,251310.5023,5181,0.022,0.000,0.000,0.107,0.871
251310.5023,251356.1644,5182,0.022,0.000,0.000,0.045,0.933
251356.1644,251401.8265,5183,0.022,0.000,0.000,0.162,0.816
251401.8265,251447.4886,5184,0.023,0.000,0.000,0.178,0.799
251447.4886,251493.1507,5185,0.024,0.000,0.000,0.144,0.832
251493.1507,251538.8128,5186,0.023,0.000,0.000,0.114,0.863
251538.8128,251584.4749,5187,0.024,0.000,0.000,0.106,0.870
251584.4749,251630.137,5188,0.026,0.000,0.000,0.095,0.879
251630.137,251675.7991,5189,0.026,0.000,0.000,0.097,0.876
251675.7991,251721.4612,5190,0.027,0.000,0.000,0.082,0.891
251721.4612,251767.1233,5191,0.028,0.000,0.000,0.082,0.890
251767.1233,251812.7854,5192,0.028,0.000,0.000,0.055,0.917
251812.7854,251858.4475,5193,0.031,0.000,0.000,0.018,0.951
251858.4475,251904.1096,5194,0.031,0.000,0.000,0.000,0.969
251904.1096,251949.7717,5195,0.031,0.000,0.000,0.000,0.969
251949.7717,251995.4338,5196,0.032,0.000,0.001,0.065,0.902
251995.4338,252041.0959,5197,0.030,0.000,0.001,0.079,0.890
252041.0959,252086.758,5198,0.030,0.000,0.002,0.120,0.848
252086.758,252132.4201,5199,0.028,0.000,0.003,0.139,0.830
252132.4201,252178.0822,5200,0.027,0.000,0.016,0.161,0.796
252178.0822,252223.7443,5201,0.032,0.000,0.033,0.097,0.838
252223.7443,252269.4064,5202,0.030,0.000,0.078,0.077,0.814
252269.4064,252315.0685,5203,0.030,0.000,0.000,0.130,0.840
252315.0685,252360.7306,5204,0.031,0.000,0.060,0.076,0.833
252360.7306,252406.3927,5205,0.026,0.000,0.076,0.096,0.801
252406.3927,252452.0548,5206,0.032,0.000,0.143,0.114,0.712
252452.0548,252497.7169,5207,0.032,0.000,0.190,0.105,0.673
252497.7169,252543.379,5208,0.038,0.000,0.296,0.099,0.567
252543.379,253730.5936,5209,0.039,0.000,0.329,0.049,0.583
253730.5936,253776.2557,5235,0.040,0.000,0.361,0.000,0.599
253776.2557,253821.9178,5236,0.043,0.000,0.312,0.043,0.602
253821.9178,253867.5799,5237,0.043,0.000,0.331,0.000,0.626
253867.5799,253913.242,5238,0.048,0.000,0.371,0.079,0.502
253913.242,253958.9041,5239,0.038,0.015,0.295,0.652,0.000
253958.9041,254004.5662,5240,0.037,0.035,0.358,0.570,0.000
254004.5662,254050.2283,5241,0.042,0.042,0.318,0.598,0.000
254050.2283,254095.8904,5242,0.045,0.000,0.292,0.232,0.432
254095.8904,254141.5525,5243,0.050,0.000,0.185,0.212,0.552
254141.5525,254187.2146,5244,0.040,0.000,0.430,0.231,0.298
254187.2146,254232.8767,5245,0.033,0.000,0.467,0.215,0.285
254232.8767,254278.5388,5246,0.036,0.000,0.450,0.223,0.292
254278.5388,254324.2009,5247,0.042,0.000,0.474,0.154,0.331
254324.2009,254369.863,5248,0.050,0.011,0.559,0.065,0.316
254369.863,254415.5251,5249,0.054,0.000,0.209,0.237,0.500
254415.5251,254461.1872,5250,0.052,0.000,0.234,0.175,0.539
254461.1872,254506.8493,5251,0.049,0.077,0.284,0.169,0.421
254506.8493,254552.5114,5252,0.046,0.043,0.388,0.061,0.461
254552.5114,254598.1735,5253,0.053,0.000,0.293,0.203,0.451
254598.1735,254643.8356,5254,0.044,0.000,0.319,0.388,0.250
254643.8356,254689.4977,5255,0.034,0.000,0.344,0.296,0.326
254689.4977,254735.1598,5256,0.061,0.000,0.343,0.317,0.279
254735.1598,254780.8219,5257,0.038,0.000,0.341,0.294,0.326
254780.8219,254826.484,5258,0.045,0.010,0.436,0.213,0.296
254826.484,254872.1461,5259,0.040,0.000,0.396,0.294,0.271
254872.1461,254917.8082,5260,0.045,0.000,0.451,0.270,0.234
254917.8082,254963.4703,5261,0.043,0.000,0.446,0.297,0.214
254963.4703,255009.1324,5262,0.065,0.000,0.290,0.143,0.502
255009.1324,255054.7945,5263,0.068,0.000,0.188,0.172,0.572
255054.7945,255100.4566,5264,0.044,0.000,0.308,0.272,0.376
255100.4566,255146.1187,5265,0.037,0.000,0.330,0.257,0.376
255146.1187,255191.7808,5266,0.045,0.000,0.210,0.216,0.529
255191.7808,255237.4429,5267,0.030,0.101,0.519,0.000,0.349
255237.4429,255283.105,5268,0.028,0.142,0.573,0.000,0.257
255283.105,255328.7671,5269,0.033,0.029,0.561,0.119,0.258
255328.7671,255374.4292,5270,0.031,0.000,0.103,0.697,0.169
255374.4292,255420.0913,5271,0.034,0.000,0.311,0.354,0.302
255420.0913,255465.7534,5272,0.031,0.000,0.340,0.377,0.252
255465.7534,255511.4155,5273,0.032,0.000,0.078,0.890,0.000
255511.4155,255557.0776,5274,0.036,0.000,0.128,0.580,0.256
255557.0776,255602.7397,5275,0.033,0.000,0.039,0.928,0.000
255602.7397,255648.4018,5276,0.038,0.000,0.129,0.518,0.315
255648.4018,255694.0639,5277,0.030,0.000,0.119,0.851,0.000
255694.0639,255739.726,5278,0.032,0.000,0.230,0.420,0.318
255739.726,255785.3881,5279,0.036,0.000,0.169,0.521,0.273
255785.3881,255831.0502,5280,0.036,0.000,0.216,0.456,0.292
255831.0502,255876.7123,5281,0.037,0.000,0.098,0.558,0.307
255876.7123,255922.3744,5282,0.035,0.000,0.068,0.535,0.362
255922.3744,255968.0365,5283,0.036,0.000,0.053,0.531,0.380
255968.0365,256013.6986,5284,0.040,0.000,0.016,0.460,0.483
256013.6986,256059.3607,5285,0.032,0.000,0.023,0.484,0.462
256059.3607,256105.0228,5286,0.035,0.000,0.029,0.502,0.435
256105.0228,256150.6849,5287,0.035,0.001,0.002,0.760,0.202
256150.6849,256196.347,5288,0.036,0.000,0.013,0.478,0.473
256196.347,256242.0091,5289,0.038,0.000,0.034,0.464,0.464
256242.0091,256287.6712,5290,0.038,0.000,0.043,0.411,0.508
256287.6712,256333.3333,5291,0.038,0.000,0.048,0.388,0.527
256333.3333,256378.9954,5292,0.036,0.000,0.064,0.352,0.549
256378.9954,256424.6575,5293,0.034,0.000,0.194,0.233,0.539
256424.6575,256470.3196,5294,0.033,0.000,0.229,0.197,0.541
256470.3196,256515.9817,5295,0.032,0.000,0.079,0.889,0.000
256515.9817,256561.6438,5296,0.031,0.000,0.482,0.124,0.363
256561.6438,256607.3059,5297,0.027,0.000,0.471,0.501,0.000
256607.3059,256652.968,5298,0.031,0.000,0.568,0.083,0.318
256652.968,256698.6301,5299,0.030,0.000,0.550,0.077,0.343
256698.6301,256744.2922,5300,0.031,0.000,0.531,0.102,0.335
256744.2922,256789.9543,5301,0.031,0.000,0.523,0.105,0.341
256789.9543,256835.6164,5302,0.032,0.000,0.535,0.114,0.320
256835.6164,256881.2785,5303,0.032,0.000,0.517,0.177,0.274
256881.2785,256926.9406,5304,0.032,0.000,0.433,0.231,0.304
256926.9406,256972.6027,5305,0.038,0.000,0.340,0.622,0.000
256972.6027,257018.2648,5306,0.033,0.000,0.507,0.124,0.337
257018.2648,257063.9269,5307,0.023,0.000,0.528,0.449,0.000
257063.9269,257109.589,5308,0.022,0.000,0.455,0.523,0.000
257109.589,257155.2511,5309,0.023,0.000,0.308,0.669,0.000
257155.2511,257200.9132,5310,0.024,0.000,0.398,0.578,0.000
257200.9132,257246.5753,5311,0.021,0.000,0.544,0.259,0.176
257246.5753,257292.2374,5312,0.020,0.000,0.478,0.333,0.169
257292.2374,257337.8995,5313,0.021,0.000,0.427,0.403,0.149
257337.8995,257383.5616,5314,0.022,0.000,0.517,0.252,0.209
257383.5616,257429.2237,5315,0.020,0.045,0.545,0.157,0.233
257429.2237,257474.8858,5316,0.020,0.060,0.527,0.159,0.235
257474.8858,257520.5479,5317,0.023,0.000,0.563,0.139,0.274
257520.5479,257566.21,5318,0.026,0.005,0.601,0.103,0.265
257566.21,257611.8721,5319,0.024,0.035,0.574,0.125,0.242
257611.8721,257657.5342,5320,0.025,0.009,0.508,0.165,0.293
257657.5342,257703.1963,5321,0.029,0.111,0.425,0.436,0.000
257703.1963,257748.8584,5322,0.022,0.009,0.626,0.077,0.267
257748.8584,257794.5205,5323,0.025,0.000,0.632,0.083,0.261
257794.5205,257840.1826,5324,0.038,0.000,0.406,0.232,0.323
257840.1826,257885.8447,5325,0.030,0.000,0.284,0.686,0.000
257885.8447,257931.5068,5326,0.030,0.034,0.538,0.138,0.260
257931.5068,257977.1689,5327,0.030,0.000,0.291,0.152,0.527
257977.1689,258022.8311,5328,0.028,0.000,0.002,0.000,0.970
258022.8311,258068.4932,5329,0.019,0.000,0.075,0.177,0.729
258068.4932,258114.1553,5330,0.018,0.000,0.065,0.173,0.743
258114.1553,258159.8174,5331,0.019,0.000,0.085,0.158,0.738
258159.8174,258205.4795,5332,0.020,0.000,0.203,0.125,0.653
258205.4795,258251.1416,5333,0.018,0.000,0.224,0.157,0.601
258251.1416,258296.8037,5334,0.018,0.000,0.223,0.112,0.647
258296.8037,258342.4658,5335,0.017,0.000,0.293,0.072,0.618
258342.4658,258388.1279,5336,0.016,0.000,0.301,0.129,0.554
258388.1279,258433.79,5337,0.017,0.000,0.239,0.124,0.619
258433.79,258479.4521,5338,0.018,0.000,0.210,0.181,0.591
258479.4521,258525.1142,5339,0.018,0.000,0.294,0.091,0.596
258525.1142,258570.7763,5340,0.019,0.000,0.297,0.101,0.583
258570.7763,258616.4384,5341,0.019,0.000,0.298,0.116,0.567
258616.4384,258662.1005,5342,0.020,0.000,0.299,0.131,0.550
258662.1005,258707.7626,5343,0.018,0.000,0.305,0.125,0.552
258707.7626,258753.4247,5344,0.017,0.000,0.255,0.210,0.518
258753.4247,258799.0868,5345,0.016,0.002,0.462,0.107,0.413
258799.0868,258844.7489,5346,0.019,0.160,0.210,0.611,0.000
258844.7489,258890.411,5347,0.020,0.046,0.187,0.526,0.222
258890.411,258936.0731,5348,0.016,0.017,0.425,0.230,0.311
258936.0731,258981.7352,5349,0.011,0.087,0.273,0.399,0.229
258981.7352,259027.3973,5350,0.013,0.010,0.321,0.397,0.259
259027.3973,259894.9772,5351,0.021,0.005,0.274,0.212,0.488
259894.9772,259940.6393,5370,0.028,0.000,0.227,0.028,0.717
